region,annee,semaine,temp_moy_c,temp_max_c,temp_min_c,temp_surface_c,pluie_mm,humidite_pct,vent_moy_ms,pression_hpa,humidite_sol_racine,humidite_sol_surface,evapotranspiration_mm,ndvi,lst_jour_c,ndvi_lag2,ndvi_lag4,ndvi_lag8,semaine_sin,semaine_cos,cas_confirmes,pluie_lag2,pluie_lag4,population,strate_risque,saison,indice_vectoriel
LOUGA,2020,25,31.98428571428571,41.91,23.95,34.385714285714286,0.31,50.73428571428571,3.908571428571429,100.69428571428573,0.1657142857142857,0.1399999999999999,3.85,0.1630466494238107,28.3664423898352,0.1749934049238428,0.1850803505195782,0.1948353587931837,0.120536680255323,-0.992708874098054,8.68,0.48,0.0,1062000,faible,transmission,6.982745156945294e-05
LOUGA,2020,26,31.537142857142857,40.86,23.47,34.00285714285714,0.15,50.777142857142856,3.744285714285714,100.47714285714288,0.16,0.1271428571428571,3.5,0.1708477947281172,31.265935720632665,0.1690200271738267,0.1809667826738589,0.1942482297926886,-3.216245299353273e-16,-1.0,8.7,1.53,0.01,1062000,faible,transmission,6.95932061919662e-05
LOUGA,2020,27,31.422857142857143,39.54,23.49,33.92285714285714,6.550000000000001,53.15285714285714,3.39,100.47714285714288,0.1614285714285714,0.1542857142857143,3.02,0.1786489400324237,36.29749255628587,0.1630466494238107,0.1749934049238428,0.191721074078993,-0.1205366802553228,-0.992708874098054,9.6,0.31,0.48,1062000,faible,transmission,7.473402336745117e-05
LOUGA,2020,28,29.535714285714285,38.45,23.33,31.33,88.11,62.39999999999999,3.5,100.50142857142858,0.1714285714285714,0.2242857142857142,2.66,0.2277439231192121,31.69985307320938,0.1708477947281172,0.1690200271738267,0.1891939183652975,-0.2393156642875574,-0.970941817426052,11.6,0.15,1.53,1062000,faible,transmission,9.120403635153287e-05
LOUGA,2020,29,28.312857142857144,34.35,22.7,29.382857142857144,67.25,71.75142857142858,2.3642857142857143,100.62428571428572,0.2942857142857143,0.43,15.99,0.2768389062060006,30.4201740914776,0.1786489400324237,0.1630466494238107,0.1850803505195782,-0.3546048870425356,-0.9350162426854148,9.27,6.550000000000001,0.31,1062000,faible,transmission,0.0001012233005646054
LOUGA,2020,30,27.874285714285715,33.52,23.24,28.38142857142857,58.7,78.96571428571428,2.5085714285714285,100.52714285714286,0.3542857142857142,0.5028571428571429,19.21,0.3401414771767698,31.04230950077113,0.2277439231192121,0.1708477947281172,0.1809667826738589,-0.464723172043768,-0.8854560256532101,8.97,88.11,0.15,1062000,faible,transmission,0.00011186555994268251
LOUGA,2020,31,27.80142857142857,34.09,22.48,28.47571428571429,24.43,79.37571428571428,1.95,100.63,0.3585714285714285,0.4871428571428571,24.35,0.4034440481475389,30.96252564762916,0.2768389062060006,0.1786489400324237,0.1749934049238428,-0.5680647467311556,-0.8229838658936565,21.18,67.25,6.550000000000001,1062000,faible,transmission,0.00013272346985490085
LOUGA,2020,32,28.367142857142856,34.94,23.67,29.004285714285714,8.75,75.63571428571429,2.718571428571429,100.71285714285716,0.3357142857142857,0.4457142857142857,33.13,0.4296932539578276,30.28933033929476,0.3401414771767698,0.2277439231192121,0.1690200271738267,-0.663122658240795,-0.7485107481711013,176.78,58.7,88.11,1062000,faible,transmission,0.000383772827218451
LOUGA,2020,33,28.641428571428573,34.85,23.78,29.33285714285714,39.99,75.78285714285714,1.897142857142857,100.53,0.3342857142857142,0.4714285714285715,32.5,0.4559424597681163,29.61613503096036,0.4034440481475389,0.2768389062060006,0.1630466494238107,-0.7485107481711011,-0.6631226582407952,136.99,24.43,67.25,1062000,faible,transmission,0.00031869844089316135
LOUGA,2020,34,28.40714285714285,34.57,23.75,29.00714285714286,18.96,78.38285714285715,2.5142857142857147,100.44857142857144,0.3242857142857143,0.4485714285714285,34.77,0.482191665578405,29.806695592943733,0.4296932539578276,0.3401414771767698,0.1708477947281172,-0.8229838658936564,-0.5680647467311559,120.67,8.75,58.7,1062000,faible,transmission,0.0002957824206873338
LOUGA,2020,35,27.34714285714286,33.06,23.36,27.6,78.37,83.17428571428572,2.2271428571428573,100.48714285714286,0.3742857142857143,0.5257142857142857,25.29,0.5313935743995344,33.388571355376385,0.4559424597681163,0.4034440481475389,0.1786489400324237,-0.8854560256532096,-0.4647231720437691,55.29,39.99,24.43,1062000,faible,transmission,0.0001948535495503255
LOUGA,2020,36,26.76571428571429,31.36,23.46,26.93428571428572,160.93,86.21428571428571,1.827142857142857,100.49571428571429,0.4557142857142857,0.5928571428571429,20.98,0.5805954832206639,27.856670248257217,0.482191665578405,0.4296932539578276,0.2277439231192121,-0.9350162426854148,-0.3546048870425359,25.38,18.96,8.75,1062000,faible,transmission,0.00014999398039422992
LOUGA,2020,37,26.881428571428568,32.3,22.96,26.93,50.11,86.39285714285714,2.042857142857143,100.59571428571428,0.5171428571428571,0.6185714285714285,21.86,0.5837566943542701,29.09142374308236,0.5313935743995344,0.4559424597681163,0.2768389062060006,-0.970941817426052,-0.2393156642875577,84.98,78.37,39.99,1062000,faible,transmission,0.00024859065888273725
LOUGA,2020,38,27.398571428571422,33.16,23.9,27.321428571428573,28.53,84.99714285714286,1.5257142857142856,100.66857142857144,0.5142857142857143,0.61,24.89,0.5869179054878764,29.88093460451619,0.5805954832206639,0.482191665578405,0.3401414771767698,-0.992708874098054,-0.1205366802553235,44.86,160.93,18.96,1062000,faible,transmission,0.0001806928940263405
LOUGA,2020,39,27.6,33.7,23.31,27.53857142857143,12.37,81.29142857142857,1.38,100.71571428571428,0.5014285714285714,0.5957142857142858,30.85,0.5581548794633788,31.5803958188194,0.5837566943542701,0.5313935743995344,0.4034440481475389,-1.0,-1.8369701987210292e-16,158.2,50.11,78.37,1062000,faible,transmission,0.00036174121205898106
LOUGA,2020,40,27.958571428571428,35.85,22.85,27.958571428571428,10.89,78.90428571428572,1.4742857142857144,100.48,0.4671428571428571,0.5628571428571428,36.34,0.5293918534388813,32.533524554629835,0.5869179054878764,0.5805954832206639,0.4296932539578276,-0.992708874098054,0.1205366802553232,315.71,28.53,160.93,1062000,faible,transmission,0.0006177686771643647
LOUGA,2020,41,27.65857142857143,34.34,23.39,27.705714285714286,22.06,80.39999999999999,1.4857142857142858,100.70857142857145,0.4528571428571428,0.5614285714285715,30.42,0.5006288274143837,33.48665329044027,0.5581548794633788,0.5837566943542701,0.4559424597681163,-0.970941817426052,0.2393156642875573,104.28,12.37,50.11,1062000,faible,transmission,0.0002714017545569635
LOUGA,2020,42,27.52857142857143,34.18,22.6,27.31,22.34,79.66714285714285,1.37,100.68142857142855,0.4485714285714285,0.5514285714285715,25.01,0.4644906933108588,34.635852781135775,0.5293918534388813,0.5869179054878764,0.482191665578405,-0.9350162426854148,0.3546048870425355,63.11,10.89,28.53,1062000,faible,transmission,0.0002022154920735167
LOUGA,2020,43,27.004285714285714,34.87,19.33,26.4,0.0,64.38857142857144,1.522857142857143,100.7042857142857,0.4057142857142857,0.5028571428571429,33.58,0.4283525592073339,37.69427715553709,0.5006288274143837,0.5581548794633788,0.5313935743995344,-0.8854560256532101,0.464723172043768,32.28,22.06,12.37,1062000,faible,transmission,0.00012689400047174188
LOUGA,2020,44,25.54714285714285,34.33,17.81,25.295714285714286,0.0,62.84,1.9842857142857144,100.64285714285714,0.3642857142857142,0.4585714285714286,31.63,0.3752767168095807,40.135346440496704,0.4644906933108588,0.5293918534388813,0.5805954832206639,-0.822983865893657,0.5680647467311548,29.46,22.34,10.89,1062000,faible,transmission,0.00011853614394749712
LOUGA,2020,45,27.33857142857143,35.09,19.33,27.37857142857143,0.14,65.01428571428572,1.737142857142857,100.68714285714285,0.3285714285714286,0.4257142857142857,26.19,0.3222008744118275,40.09416546459588,0.4283525592073339,0.5006288274143837,0.5837566943542701,-0.7485107481711011,0.6631226582407952,50.77,0.0,22.06,1062000,faible,transmission,0.00015835510670417842
LOUGA,2020,46,24.252857142857145,34.46,16.22,24.22142857142857,0.0,54.47428571428571,2.5985714285714288,100.81428571428572,0.2985714285714285,0.3714285714285714,23.58,0.3045001123482435,43.0116662279088,0.3752767168095807,0.4644906933108588,0.5869179054878764,-0.6631226582407955,0.7485107481711007,51.3,0.0,22.34,1062000,faible,transmission,0.00014019962126830568
LOUGA,2020,47,24.571428571428573,34.79,16.14,24.77,0.0,47.59285714285714,2.81,100.68857142857144,0.27,0.3157142857142857,17.73,0.2867993502846595,41.84603231392387,0.3222008744118275,0.4283525592073339,0.5581548794633788,-0.5680647467311559,0.8229838658936564,8.68,0.14,0.0,1062000,faible,seche,5.93545353739103e-05
LOUGA,2020,48,23.4,33.41,14.53,23.72428571428572,0.0,43.737142857142864,2.6700000000000004,100.8157142857143,0.2514285714285714,0.2771428571428572,11.37,0.282579198045413,39.26635568830778,0.3045001123482435,0.3752767168095807,0.5293918534388813,-0.4647231720437684,0.88545602565321,8.68,0.0,0.0,1062000,faible,seche,5.236272955040057e-05
LOUGA,2020,49,24.462857142857143,33.84,17.02,25.02142857142857,0.0,49.79285714285714,2.877142857142857,100.84571428571428,0.2371428571428571,0.2557142857142857,9.35,0.2783590458061665,36.6866790626917,0.2867993502846595,0.3222008744118275,0.5006288274143837,-0.3546048870425359,0.9350162426854148,8.95,0.0,0.14,1062000,faible,seche,6.314781746799036e-05
LOUGA,2020,50,24.18857142857143,34.69,16.85,24.945714285714285,0.0,42.90428571428572,2.795714285714286,100.87857142857142,0.2242857142857142,0.2285714285714286,7.78,0.27413889356692,37.36678059770592,0.282579198045413,0.3045001123482435,0.4644906933108588,-0.2393156642875578,0.970941817426052,8.68,0.0,0.0,1062000,faible,seche,5.165340023077342e-05
LOUGA,2020,51,23.57857142857143,34.75,14.23,24.50857142857143,0.0,39.59285714285714,2.895714285714285,100.75571428571428,0.2142857142857142,0.2057142857142857,6.11,0.2676183689833854,36.45360706954204,0.2783590458061665,0.2867993502846595,0.4283525592073339,-0.1205366802553236,0.992708874098054,8.68,0.0,0.0,1062000,faible,seche,4.595305701300128e-05
LOUGA,2020,52,23.85571428571429,34.29,15.23,24.40142857142857,0.0,37.43285714285714,2.78,100.71857142857142,0.2057142857142857,0.1914285714285714,4.71,0.2610978443998509,34.14118959564758,0.27413889356692,0.282579198045413,0.3752767168095807,6.432490598706546e-16,1.0,8.68,0.0,0.0,1062000,faible,seche,4.276002833059281e-05
LOUGA,2020,53,25.67142857142857,35.73,16.48,26.352857142857143,0.0,40.48,3.2357142857142853,100.68714285714286,0.1985714285714286,0.1857142857142857,4.76,0.2591476494072888,35.15042896997824,0.2676183689833854,0.2783590458061665,0.3222008744118275,0.1205366802553231,0.992708874098054,8.68,0.0,0.0,1062000,faible,seche,4.897262667478415e-05
LOUGA,2021,1,25.045714285714286,36.94,15.8,25.79,0.0,40.07285714285714,3.7742857142857145,100.73857142857142,0.19,0.1657142857142857,4.41,0.2571974544147267,38.40624895196526,0.2610978443998509,0.27413889356692,0.3045001123482435,0.120536680255323,0.992708874098054,8.0,0.0,0.0,1091000,faible,seche,4.7836199656703e-05
LOUGA,2021,2,22.40285714285714,33.73,15.49,22.92,0.0,31.462857142857143,4.44,100.90142857142858,0.1828571428571428,0.1557142857142857,3.56,0.2475920755653354,32.89768626132138,0.2591476494072888,0.2676183689833854,0.2867993502846595,0.2393156642875577,0.970941817426052,8.0,0.0,0.0,1091000,faible,seche,3.220150324725009e-05
LOUGA,2021,3,23.667142857142856,35.76,15.86,23.97714285714286,0.0,22.99428571428572,3.912857142857143,100.84142857142857,0.1785714285714285,0.1414285714285714,2.43,0.2379866967159442,34.11148947954212,0.2571974544147267,0.2610978443998509,0.282579198045413,0.3546048870425356,0.9350162426854148,8.0,0.0,0.0,1091000,faible,seche,1.9860113390515716e-05
LOUGA,2021,4,24.481428571428573,36.02,14.64,24.85,0.0,18.005714285714287,3.7857142857142856,100.74,0.17,0.1228571428571428,2.03,0.2364513321396642,39.53718962829908,0.2475920755653354,0.2591476494072888,0.2783590458061665,0.4647231720437685,0.8854560256532099,8.0,0.0,0.0,1091000,faible,seche,1.2654560467160574e-05
LOUGA,2021,5,24.24428571428572,36.68,14.4,25.122857142857143,0.0,28.44857142857143,3.5942857142857143,100.79142857142855,0.1671428571428571,0.1228571428571428,2.0,0.2349159675633843,36.61241083872084,0.2379866967159442,0.2571974544147267,0.27413889356692,0.5680647467311558,0.8229838658936564,8.0,0.0,0.0,1091000,faible,seche,2.8880552426907294e-05
LOUGA,2021,6,26.0,38.09,14.63,27.15428571428572,0.0,20.957142857142856,3.615714285714286,100.62714285714286,0.16,0.1157142857142857,1.55,0.2333806029871044,33.6876320491426,0.2364513321396642,0.2475920755653354,0.2676183689833854,0.6631226582407952,0.7485107481711011,8.0,0.0,0.0,1091000,faible,seche,1.8480503375872143e-05
LOUGA,2021,7,27.13142857142857,37.76,17.86,28.17142857142857,0.0,24.37142857142857,3.171428571428572,100.66428571428573,0.1585714285714285,0.11,1.34,0.2256824613323299,40.237199105445406,0.2349159675633843,0.2379866967159442,0.2610978443998509,0.7485107481711011,0.6631226582407953,8.0,0.0,0.0,1091000,faible,seche,2.471884780035346e-05
LOUGA,2021,8,26.231428571428573,39.07,15.59,27.324285714285715,0.0,17.667142857142856,3.882857142857143,100.68285714285716,0.15,0.1014285714285714,1.15,0.2179843196775554,37.09380312442675,0.2333806029871044,0.2364513321396642,0.2591476494072888,0.8229838658936564,0.5680647467311559,8.0,0.0,0.0,1091000,faible,seche,1.3454272844070218e-05
LOUGA,2021,9,27.90714285714285,38.3,15.83,29.27428571428572,0.0,22.115714285714287,3.6,100.53142857142858,0.15,0.1,1.1,0.2161238683148971,37.21315349914455,0.2256824613323299,0.2349159675633843,0.2571974544147267,0.8854560256532099,0.4647231720437686,8.0,0.0,0.0,1091000,faible,seche,2.176006725923499e-05
LOUGA,2021,10,26.367142857142856,37.74,17.67,27.57,0.0,21.01571428571429,3.9414285714285713,100.61142857142856,0.1471428571428571,0.0971428571428571,0.92,0.2142634169522388,38.021427203015534,0.2179843196775554,0.2333806029871044,0.2475920755653354,0.9350162426854148,0.3546048870425355,8.0,0.0,0.0,1091000,faible,seche,1.881607021456682e-05
LOUGA,2021,11,27.268571428571427,38.7,17.62,29.74,0.0,37.75142857142857,2.861428571428572,100.42714285714284,0.14,0.09,0.64,0.2153562718911686,42.83179132176304,0.2161238683148971,0.2256824613323299,0.2379866967159442,0.970941817426052,0.239315664287558,8.0,0.0,0.0,1091000,faible,seche,4.583543846832256e-05
LOUGA,2021,12,28.687142857142856,41.4,17.73,30.762857142857143,0.13,36.121428571428574,3.7857142857142856,100.55714285714284,0.14,0.0871428571428571,0.64,0.2164491268300984,40.43035847219355,0.2142634169522388,0.2179843196775554,0.2364513321396642,0.992708874098054,0.120536680255323,8.0,0.0,0.0,1091000,faible,seche,4.439066723642406e-05
LOUGA,2021,13,29.551428571428573,42.87,18.9,31.055714285714284,0.0,34.13142857142857,3.577142857142857,100.39714285714284,0.14,0.0828571428571428,0.52,0.2137201661691802,40.33039246768226,0.2153562718911686,0.2161238683148971,0.2349159675633843,1.0,-1.6081226496766364e-16,8.0,0.0,0.0,1091000,faible,seche,4.1935305855607176e-05
LOUGA,2021,14,31.711428571428574,43.81,20.69,33.392857142857146,0.0,24.37,3.815714285714286,100.32714285714285,0.14,0.0714285714285714,0.42,0.2109912055082621,40.23042646317097,0.2164491268300984,0.2142634169522388,0.2333806029871044,0.992708874098054,-0.1205366802553228,8.0,0.13,0.0,1091000,faible,seche,2.8281803918954775e-05
LOUGA,2021,15,31.74428571428572,43.61,20.65,33.73571428571429,0.0,26.548571428571428,4.214285714285714,100.37571428571428,0.1342857142857142,0.07,0.39,0.208262244847344,45.688379101502846,0.2137201661691802,0.2153562718911686,0.2256824613323299,0.970941817426052,-0.2393156642875575,8.0,0.0,0.0,1091000,faible,seche,3.172587405125912e-05
LOUGA,2021,16,29.117142857142856,42.7,18.76,31.792857142857144,0.0,38.82,4.324285714285714,100.44,0.13,0.0628571428571428,0.41,0.2085999855775879,43.24411764077969,0.2109912055082621,0.2164491268300984,0.2179843196775554,0.9350162426854148,-0.3546048870425354,8.3,0.0,0.13,1091000,faible,seche,4.936096276804963e-05
LOUGA,2021,17,28.12285714285714,41.02,19.15,30.8,0.0,43.44142857142857,5.04,100.40428571428572,0.13,0.07,0.4,0.2089377263078319,43.536394338564406,0.208262244847344,0.2137201661691802,0.2161238683148971,0.8854560256532099,-0.4647231720437685,8.0,0.0,0.0,1091000,faible,seche,5.543635460102093e-05
LOUGA,2021,18,28.947142857142858,42.0,18.92,31.44142857142857,0.0,38.92857142857143,4.5600000000000005,100.53857142857144,0.13,0.0671428571428571,0.29,0.2058937193505827,38.593304472645215,0.2085999855775879,0.2109912055082621,0.2142634169522388,0.8229838658936565,-0.5680647467311557,8.0,0.0,0.0,1091000,faible,seche,4.8982919517460695e-05
LOUGA,2021,19,32.28428571428572,44.45,19.24,34.78,0.03,30.86428571428572,3.77,100.46,0.13,0.0585714285714285,0.18,0.2028497123933335,39.52406430541181,0.2089377263078319,0.208262244847344,0.2153562718911686,0.7485107481711013,-0.663122658240795,8.0,0.0,0.0,1091000,faible,seche,3.869833477216246e-05
LOUGA,2021,20,31.47,45.51,19.58,33.94285714285714,0.0,35.745714285714286,4.2457142857142856,100.53571428571428,0.13,0.05,0.22,0.2016267253243994,39.55903558272059,0.2058937193505827,0.2085999855775879,0.2164491268300984,0.6631226582407952,-0.7485107481711012,8.0,0.0,0.0,1091000,faible,seche,4.595240300960988e-05
LOUGA,2021,21,30.05,43.89,20.36,32.83571428571428,0.0,42.75142857142857,4.352857142857142,100.47857142857144,0.13,0.05,0.1999999999999999,0.2004037382554653,38.79413047417653,0.2028497123933335,0.2089377263078319,0.2137201661691802,0.5680647467311558,-0.8229838658936564,8.0,0.03,0.0,1091000,faible,seche,5.584628157963215e-05
LOUGA,2021,22,32.401428571428575,44.8,21.93,35.03,0.0,38.544285714285714,3.73,100.4,0.13,0.0514285714285714,0.18,0.1991807511865313,38.02922536563248,0.2016267253243994,0.2058937193505827,0.2109912055082621,0.464723172043769,-0.8854560256532096,8.0,0.0,0.0,1091000,faible,seche,5.076252083607881e-05
LOUGA,2021,23,31.928571428571427,41.96,24.29,34.92,11.14,45.62857142857143,3.825714285714286,100.51142857142858,0.1342857142857142,0.1085714285714285,0.26,0.2039504409135902,35.52473137112054,0.2004037382554653,0.2028497123933335,0.208262244847344,0.3546048870425358,-0.9350162426854148,8.07,0.0,0.03,1091000,faible,seche,6.194832844554576e-05
LOUGA,2021,24,31.04142857142857,43.81,22.27,33.44714285714286,2.65,48.794285714285714,4.1,100.66,0.1457142857142857,0.1342857142857142,1.03,0.2087201306406492,38.41796664077876,0.1991807511865313,0.2016267253243994,0.2085999855775879,0.2393156642875576,-0.970941817426052,8.0,0.0,0.0,1091000,faible,seche,6.614442132924577e-05
LOUGA,2021,25,31.804285714285715,44.12,23.24,33.83857142857143,51.72,48.99428571428571,3.172857142857143,100.58714285714288,0.1657142857142857,0.1871428571428571,2.91,0.219673454566052,40.8982116969536,0.2039504409135902,0.2004037382554653,0.2089377263078319,0.120536680255323,-0.992708874098054,8.0,11.14,0.0,1091000,faible,transmission,6.70842454363626e-05
LOUGA,2021,26,30.3,40.19,22.47,32.537142857142854,2.96,53.527142857142856,3.6971428571428575,100.72857142857144,0.2057142857142857,0.2028571428571428,8.91,0.230626778491455,35.50983334628126,0.2087201306406492,0.1991807511865313,0.2058937193505827,-3.216245299353273e-16,-1.0,8.0,2.65,0.0,1091000,faible,transmission,7.305329560881482e-05
LOUGA,2021,27,30.19142857142857,39.08,23.08,32.15714285714286,4.92,56.11142857142857,3.5171428571428573,100.64714285714284,0.1957142857142857,0.2028571428571428,7.07,0.231162475046653,35.07178600203779,0.219673454566052,0.2039504409135902,0.2028497123933335,-0.1205366802553228,-0.992708874098054,34.0,51.72,11.14,1091000,faible,transmission,0.0001120554826696351
LOUGA,2021,28,30.532857142857143,38.79,24.0,32.33,14.36,57.01142857142857,3.1685714285714286,100.68142857142855,0.2028571428571428,0.2271428571428571,7.25,0.2316981716018511,33.82872085980869,0.230626778491455,0.2087201306406492,0.2016267253243994,-0.2393156642875574,-0.970941817426052,14.18,2.96,2.65,1091000,faible,transmission,8.704760268277563e-05
LOUGA,2021,29,30.202857142857145,40.26,21.35,32.41571428571429,1.56,55.57714285714286,3.19,100.70714285714288,0.1914285714285714,0.1828571428571428,7.84,0.2544809786504737,36.05280861535768,0.231162475046653,0.219673454566052,0.2004037382554653,-0.3546048870425356,-0.9350162426854148,128.69,4.92,51.72,1091000,faible,transmission,0.0002388617855529033
LOUGA,2021,30,30.22571428571429,38.94,24.11,32.152857142857144,10.82,61.16857142857143,2.962857142857142,100.62,0.1885714285714285,0.2071428571428571,6.85,0.2772637856990964,38.27689637090666,0.2316981716018511,0.230626778491455,0.1991807511865313,-0.464723172043768,-0.8854560256532101,14.91,14.36,2.96,1091000,faible,transmission,9.442322577867343e-05
LOUGA,2021,31,27.53,32.81,22.56,27.83714285714285,270.41,81.33142857142857,2.491428571428571,100.87571428571428,0.38,0.5457142857142857,20.19,0.300046592747719,43.02842283534962,0.2544809786504737,0.231162475046653,0.2039504409135902,-0.5680647467311556,-0.8229838658936565,19.48,1.56,4.92,1091000,faible,transmission,0.00013021600412124005
LOUGA,2021,32,28.212857142857143,36.24,23.12,28.56714285714286,28.309999999999995,75.9342857142857,2.084285714285714,100.62142857142858,0.3671428571428571,0.4857142857142857,32.42,0.3662106179683373,33.458711040892126,0.2772637856990964,0.2316981716018511,0.2087201306406492,-0.663122658240795,-0.7485107481711013,41.51,10.82,14.36,1091000,faible,transmission,0.00015210357374235474
LOUGA,2021,33,27.51,33.83,23.06,27.68857142857143,54.8,83.53999999999999,1.897142857142857,100.56857142857145,0.4085714285714285,0.5471428571428572,24.1,0.4323746431889557,31.28717880622521,0.300046592747719,0.2544809786504737,0.219673454566052,-0.7485107481711011,-0.6631226582407952,11.64,270.41,1.56,1091000,faible,transmission,0.00012342041696682674
LOUGA,2021,34,27.45285714285714,32.64,23.67,27.58285714285714,89.01,82.75857142857141,1.6942857142857142,100.57857142857142,0.4242857142857143,0.5542857142857143,24.88,0.4797351212723503,30.742153072787143,0.3662106179683373,0.2772637856990964,0.230626778491455,-0.8229838658936564,-0.5680647467311559,33.25,28.309999999999995,10.82,1091000,faible,transmission,0.00015137192909468806
LOUGA,2021,35,27.42142857142857,32.22,23.66,27.425714285714285,32.4,85.18999999999998,1.6828571428571428,100.57142857142856,0.4871428571428571,0.59,23.06,0.5270955993557449,30.754168923411367,0.4323746431889557,0.300046592747719,0.231162475046653,-0.8854560256532096,-0.4647231720437691,639.01,54.8,270.41,1091000,faible,transmission,0.0009714237393984802
LOUGA,2021,36,27.81857142857143,34.35,23.4,27.90285714285714,12.75,81.94571428571429,1.9657142857142853,100.68857142857144,0.4571428571428572,0.5557142857142857,34.39,0.5161550233093308,34.10066923392103,0.4797351212723503,0.3662106179683373,0.2316981716018511,-0.9350162426854148,-0.3546048870425359,74.06,89.01,28.309999999999995,1091000,faible,transmission,0.00020545545794382162
LOUGA,2021,37,27.542857142857144,32.61,23.5,27.48,83.1,83.36,1.5457142857142858,100.66714285714284,0.48,0.6042857142857142,26.26,0.5052144472629168,32.36872168720796,0.5270955993557449,0.4323746431889557,0.2544809786504737,-0.970941817426052,-0.2393156642875577,135.88,32.4,54.8,1091000,faible,transmission,0.0002907198998222147
LOUGA,2021,38,27.888571428571428,33.74,23.56,27.77285714285714,11.0,79.92571428571429,1.542857142857143,100.65,0.4757142857142857,0.5685714285714286,32.76,0.4942738712165027,30.63677414049489,0.5161550233093308,0.4797351212723503,0.2772637856990964,-0.992708874098054,-0.1205366802553235,215.71,12.75,89.01,1091000,faible,transmission,0.0003931223362161714
LOUGA,2021,39,28.29,34.16,23.9,28.28857142857143,16.64,79.95142857142856,1.51,100.6,0.4514285714285714,0.5557142857142857,36.68,0.4602502239024428,34.48515062953872,0.5052144472629168,0.5270955993557449,0.300046592747719,-1.0,-1.8369701987210292e-16,83.61,83.1,32.4,1091000,faible,transmission,0.0002154180189599455
LOUGA,2021,40,28.478571428571428,35.32,23.84,28.252857142857145,0.67,73.18857142857144,1.4442857142857144,100.53142857142858,0.4128571428571428,0.5142857142857143,34.09,0.4262265765883831,36.89435388864107,0.4942738712165027,0.5161550233093308,0.3662106179683373,-0.992708874098054,0.1205366802553232,37.75,11.0,12.75,1091000,faible,transmission,0.00014307593163020315
LOUGA,2021,41,28.052857142857142,35.73,21.72,28.141428571428573,0.01,73.28714285714285,1.587142857142857,100.54,0.3757142857142857,0.4757142857142857,38.46,0.3771362109935817,40.13681314427336,0.4602502239024428,0.5052144472629168,0.4323746431889557,-0.970941817426052,0.2393156642875573,201.92,16.64,83.1,1091000,faible,transmission,0.00036395867608928373
LOUGA,2021,42,27.447142857142858,36.26,18.8,27.13,11.61,64.80714285714285,1.6857142857142855,100.6,0.3385714285714286,0.4442857142857143,31.76,0.3280458453987804,40.76438167408327,0.4262265765883831,0.4942738712165027,0.4797351212723503,-0.9350162426854148,0.3546048870425355,33.67,0.67,11.0,1091000,faible,transmission,0.00012335631316982745
LOUGA,2021,43,27.45428571428572,34.68,23.02,27.46,1.89,66.52857142857142,2.202857142857143,100.75571428571428,0.3242857142857143,0.4242857142857142,25.9,0.3068823208730005,37.63810095442518,0.3771362109935817,0.4602502239024428,0.5270955993557449,-0.8854560256532101,0.464723172043768,46.83,0.01,16.64,1091000,faible,transmission,0.0001437500624572308
LOUGA,2021,44,28.692857142857143,37.36,20.69,28.891428571428573,0.0,50.22571428571428,1.497142857142857,100.57857142857142,0.2885714285714286,0.35,28.41,0.2857187963472207,42.3066042280555,0.3280458453987804,0.4262265765883831,0.5161550233093308,-0.822983865893657,0.5680647467311548,9.56,11.61,0.67,1091000,faible,transmission,6.88366654116036e-05
LOUGA,2021,45,26.714285714285715,35.35,20.41,27.254285714285714,0.18,55.37571428571429,2.4185714285714286,100.62857142857142,0.2642857142857143,0.3071428571428571,16.62,0.2769552368946707,42.52376963284212,0.3068823208730005,0.3771362109935817,0.5052144472629168,-0.7485107481711011,0.6631226582407952,8.02,1.89,0.01,1091000,faible,transmission,7.32815586526011e-05
LOUGA,2021,46,28.25142857142857,37.26,19.86,28.24571428571429,0.01,45.35714285714285,1.975714285714285,100.57142857142856,0.2471428571428571,0.2757142857142857,12.2,0.2681916774421207,42.740935037628745,0.2857187963472207,0.3280458453987804,0.4942738712165027,-0.6631226582407955,0.7485107481711007,35.09,0.0,11.61,1091000,faible,transmission,9.51900716734951e-05
LOUGA,2021,47,28.38714285714286,37.77,20.8,28.56714285714286,0.0,42.80571428571428,2.282857142857143,100.60571428571428,0.23,0.2357142857142857,10.73,0.2594281179895707,41.160410415152725,0.2769552368946707,0.3068823208730005,0.4602502239024428,-0.5680647467311559,0.8229838658936564,12.41,0.18,1.89,1091000,faible,seche,6.070590314062169e-05
LOUGA,2021,48,26.20285714285714,36.46,18.23,26.47428571428572,0.0,31.43857142857143,2.7642857142857147,100.65714285714286,0.2171428571428571,0.2057142857142857,7.57,0.2507338856129685,38.87431740992343,0.2681916774421207,0.2857187963472207,0.4262265765883831,-0.4647231720437684,0.88545602565321,8.0,0.01,0.0,1091000,faible,seche,3.5157504470924014e-05
LOUGA,2021,49,25.49,35.83,17.34,25.72428571428572,0.0,26.31714285714286,2.9528571428571424,100.60428571428572,0.2057142857142857,0.1842857142857143,5.67,0.2420396532363663,37.43835062070522,0.2594281179895707,0.2769552368946707,0.3771362109935817,-0.3546048870425359,0.9350162426854148,8.42,0.0,0.18,1091000,faible,seche,2.7091813958687444e-05
